broker_folder,markdown_file,document_sha1,processed_at,raw_json_path,broker_name,publish_date,announcement_stage,procurement_category,project_subcategory,project_name,procurement_method,procurement_action,procurement_scope_summary,budget_amount_yuan,ceiling_price_yuan,winning_amount_yuan,bid_deadline_at,service_period_months,delivery_period_days,winning_supplier
notices,2026-05-13_19368ab6_国泰海通证券2026年华为网络设备软硬件维保服务采购项目公告.md,a95166627de87d1330a12dadc16bfc97ca1b00f8,2026-07-02T00:19:53.855141+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-05-13_19368ab6_国泰海通证券2026年华为网络设备软硬件维保服务采购项目公告.json,国泰海通证券,2026-05-13,采购招标,IT软硬件,IT运维与外包,国泰海通证券2026年华为网络设备软硬件维保服务采购项目,竞争性磋商,维保,采购1家供应商提供华为网络设备软硬件维保服务，服务期1年,,,,2026-05-26 13:30,12,,
notices,2026-05-13_f80735ea_中信建投证券服务器采购项目（第三批）（第二次）竞争性谈判公告.md,b8042f69bfba1d0f259daf7fdbf1e2868ce98d59,2026-07-02T00:19:53.855141+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-05-13_f80735ea_中信建投证券服务器采购项目（第三批）（第二次）竞争性谈判公告.json,中信建投证券,2026-05-13,采购招标,IT软硬件,基础算力与云存储,中信建投证券服务器采购项目（第三批）（第二次）,竞争性谈判,新购,采购非信创服务器，具体数量及规格详见技术规范书。,,,,2026-05-20 09:30,,,
notices,2026-05-14_066ed6b8_中信建投证券2026交易环境存储扩容采购项目谈判公告.md,2460dec9d220985f5dc51f7d6fc74bf45ed8de99,2026-07-02T00:19:53.857136+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-05-14_066ed6b8_中信建投证券2026交易环境存储扩容采购项目谈判公告.json,中信建投证券,2026-05-14,采购招标,IT软硬件,基础算力与云存储,中信建投证券2026交易环境存储扩容采购项目,竞争性谈判,扩容,DELL EMC存储扩容，具体详见技术规范书,,,,2026-05-25 09:00,,,
notices,2026-05-14_12e65592_光大证券股份有限公司万得金融终端API增订+2026_资讯项目单一来源公示.md,1520f3400b167b8b19dc899425ebb9f767299de8,2026-07-02T00:19:53.856138+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-05-14_12e65592_光大证券股份有限公司万得金融终端API增订+2026_资讯项目单一来源公示.json,光大证券,2026-05-14,结果公示,专业及金融服务,营销与投研数据,光大证券股份有限公司万得金融终端API增订+2026_资讯项目,单一来源,扩容,增订23套万得金融终端Client API（普通版），服务期约7个月,,,,,7,,万得信息技术股份有限公司
notices,2026-05-14_40d70936_国泰海通证券2026年清华永新网络设备维保服务采购项目公告.md,86f153e26886c044e96dca1862632feaf5597b7a,2026-07-02T00:19:53.857136+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-05-14_40d70936_国泰海通证券2026年清华永新网络设备维保服务采购项目公告.json,国泰海通证券,2026-05-14,采购招标,IT软硬件,IT运维与外包,国泰海通证券2026年清华永新网络设备维保服务采购项目,竞争性磋商,维保,采购1家供应商提供清华永新网络设备维保服务,,,,2026-05-27 14:00,,,
notices,2026-05-14_6dd279bd_中信建投证券2026-2027年线上活动定制化开发项目竞争性磋商公告.md,0f5d492985858f0ef9dcd64254f46fe30cd76cf6,2026-07-02T00:19:53.862359+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-05-14_6dd279bd_中信建投证券2026-2027年线上活动定制化开发项目竞争性磋商公告.json,中信建投证券,2026-05-14,采购招标,IT软硬件,业务系统与软件,中信建投证券2026-2027年线上活动定制化开发项目,竞争性磋商,新购,选聘1家供应商提供线上活动定制化开发服务，服务期约2年,,,,2026-05-27 09:30,24,,
notices,2026-05-15_0370b2af_光大证券股份有限公司天眼全流量设备_2026_维保项目.md,c88d96ebc6d2b15555f654faf09c6de53225231c,2026-07-02T00:19:53.864865+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-05-15_0370b2af_光大证券股份有限公司天眼全流量设备_2026_维保项目.json,光大证券,2026-05-15,采购招标,IT软硬件,IT运维与外包,光大证券股份有限公司天眼全流量设备_2026_维保项目,公开招标,维保,采购40台天眼全流量设备一年原厂维保与支持服务及一年原厂威胁情报更新服务,,1820000,,2026-06-10 09:00,12,,
notices,2026-05-15_22f75c2b_国开证券XC超融合软件采购项目竞争性谈判公告.md,45e98d71f7d14d1da50b8e93f2c190d77c94c9cc,2026-07-02T00:19:53.862359+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-05-15_22f75c2b_国开证券XC超融合软件采购项目竞争性谈判公告.json,国开证券,2026-05-15,采购招标,IT软硬件,基础算力与云存储,国开证券XC超融合软件采购项目,竞争性谈判,新购,采购70C云宏CNware WinStack超融合软件，用于搭建XC超融合平台,1905000,,,2026-06-02 09:30,,,
notices,2026-05-15_38274599_中信建投证券2026年联软系统维保服务采购项目竞争性谈判公告.md,635f991492bae2c38f9283893983318757184777,2026-07-02T00:19:53.862359+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-05-15_38274599_中信建投证券2026年联软系统维保服务采购项目竞争性谈判公告.json,中信建投证券,2026-05-15,采购招标,IT软硬件,IT运维与外包,中信建投证券2026年联软系统维保服务采购项目,竞争性谈判,维保,采购联软系统维保服务，服务期一年,,,,2026-05-27 09:30,12,,
notices,2026-05-15_508f5f19_中信建投证券主机安全及人员驻场服务项目竞争性谈判公告.md,f670e4de861363b540fc8488ff6bc77f42b9737e,2026-07-02T00:19:53.865862+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-05-15_508f5f19_中信建投证券主机安全及人员驻场服务项目竞争性谈判公告.json,中信建投证券,2026-05-15,采购招标,IT软硬件,IT运维与外包,中信建投证券主机安全及人员驻场服务项目,竞争性谈判,维保,采购主机安全及人员驻场服务，服务期限三年,,,,2026-05-28 09:30,36,,
notices,2026-05-15_5e68b061_国泰海通证券2026年Matrix全连接软件开发服务采购项目询价公告.md,8c6333a85d93bd687826a73aae0ec03fd980c2e6,2026-07-02T00:19:53.865862+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-05-15_5e68b061_国泰海通证券2026年Matrix全连接软件开发服务采购项目询价公告.json,国泰海通证券,2026-05-15,采购招标,IT软硬件,IT运维与外包,国泰海通证券2026年Matrix全连接软件开发服务采购项目,公开招标,服务订阅,采购1家供应商提供驻场开发和测试服务，完成Matrix系统2026年开发测试任务,,,,2026-05-25 17:00,,,
notices,2026-05-15_7c38a650_中信建投证券算力服务网络设备集成采购项目竞争性磋商公告.md,09fe051330c24302e1b4c3b099a9062635bfefea,2026-07-02T00:19:53.873840+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-05-15_7c38a650_中信建投证券算力服务网络设备集成采购项目竞争性磋商公告.json,中信建投证券,2026-05-15,采购招标,IT软硬件,网络与信息安全,中信建投证券算力服务网络设备集成采购项目,竞争性磋商,新购,采购算力服务网络设备及集成，包含路由器、网络交换机、防火墙、负载均衡等,,,,2026-05-28 09:30,,,
notices,2026-05-15_8929bc50_国泰海通证券2026年UAT自营测试技术服务采购项目询价公告.md,8a6f2adc65208dd96b5ab7b28d11eaafb5d6c6d6,2026-07-02T00:19:53.873840+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-05-15_8929bc50_国泰海通证券2026年UAT自营测试技术服务采购项目询价公告.json,国泰海通证券,2026-05-15,采购招标,IT软硬件,IT运维与外包,国泰海通证券2026年UAT自营测试技术服务采购项目,公开招标,服务订阅,采购若干名驻场人员提供UAT自营测试技术服务，实施地点为上海。,,,,2026-05-22 17:00,,,
notices,2026-05-15_a49a1c0d_中信建投证券达梦数据库驻场专家采购项目竞争性磋商公告.md,f0484ff3b3bf491d3e89565d1711733135125a6e,2026-07-02T00:19:53.873840+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-05-15_a49a1c0d_中信建投证券达梦数据库驻场专家采购项目竞争性磋商公告.json,中信建投证券,2026-05-15,采购招标,IT软硬件,IT运维与外包,中信建投证券达梦数据库驻场专家采购项目,竞争性磋商,服务订阅,选聘1家供应商提供达梦数据库驻场专家服务，服务期限三年,,,,2026-05-26 09:30,36,,
notices,2026-05-15_c775297c_国泰海通证券2026年低延时QFII两融测试技术服务采购项目询价公告.md,2235437e1840da6f2eaeb93eaaa08105dad0b3e9,2026-07-02T00:19:53.873840+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-05-15_c775297c_国泰海通证券2026年低延时QFII两融测试技术服务采购项目询价公告.json,国泰海通证券,2026-05-15,采购招标,IT软硬件,IT运维与外包,国泰海通证券2026年低延时QFII两融测试技术服务采购项目,公开招标,服务订阅,采购若干名驻场人员提供低延时QFII两融测试技术服务，实施地点为上海。,,,,2026-05-22 17:00,,,
notices,2026-05-18_0ded048e_国泰海通证券粤港澳大湾区公务车采购项目询价公告.md,882e665e2c88db30c0ec1c071ab3d5a620c85450,2026-07-02T00:19:53.875834+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-05-18_0ded048e_国泰海通证券粤港澳大湾区公务车采购项目询价公告.json,国泰海通证券,2026-05-18,采购招标,其他,行政与办公后勤,国泰海通证券粤港澳大湾区公务车采购项目,公开招标,新购,采购2辆腾势D9 MPV公务车，并代办上牌、保险及购置税缴纳服务,,,,2026-05-25 15:00,,,
notices,2026-05-18_5eba6f97_国泰海通证券2026年深信服桌面云软件授权采购项目询价公告.md,c0a1bc199ed4e803390678b2c1e3e40f7de3fc9e,2026-07-02T00:19:53.875834+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-05-18_5eba6f97_国泰海通证券2026年深信服桌面云软件授权采购项目询价公告.json,国泰海通证券,2026-05-18,采购招标,IT软硬件,业务系统与软件,国泰海通证券2026年深信服桌面云软件授权采购项目,公开招标,服务订阅,采购深信服桌面云软件授权，服务期未明确,,,,2026-05-22 17:00,,,
notices,2026-05-18_6ac70233_国泰海通证券2026年深信服网络设备维保服务采购项目公告.md,3c264422fe5c26f2d7b5ef6669089b9ad0b3ac42,2026-07-02T00:19:53.877829+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-05-18_6ac70233_国泰海通证券2026年深信服网络设备维保服务采购项目公告.json,国泰海通证券,2026-05-18,采购招标,IT软硬件,IT运维与外包,国泰海通证券2026年深信服网络设备维保服务采购项目,竞争性磋商,维保,采购深信服网络设备维保服务，服务期1年,,,,2026-05-29 14:00,12,,
notices,2026-05-18_6bc811de_中信建投证券理财前端系统建设项目竞争性磋商公告.md,291d899204c38c000ed5cb87346cd0ce4fd61b72,2026-07-02T00:19:53.876831+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-05-18_6bc811de_中信建投证券理财前端系统建设项目竞争性磋商公告.json,中信建投证券,2026-05-18,采购招标,IT软硬件,业务系统与软件,中信建投证券理财前端系统建设项目,竞争性磋商,新购,选聘1家供应商建设理财前端系统，服务期三年,,,,2026-05-29 09:30,36,,
notices,2026-05-19_039b95f9_国泰海通证券2026年思科网络设备维保服务采购项目公告.md,68111aab894927259e0d8670a74192a92774de1b,2026-07-02T00:19:53.877829+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-05-19_039b95f9_国泰海通证券2026年思科网络设备维保服务采购项目公告.json,国泰海通证券,2026-05-19,采购招标,IT软硬件,IT运维与外包,国泰海通证券2026年思科网络设备维保服务采购项目,竞争性磋商,维保,采购1家供应商提供思科网络设备维保服务,,,,2026-06-01 14:00,,,
notices,2026-05-19_07191f20_中信建投证券向量数据库采购项目竞争性磋商公告.md,e5b887fa4d11b9ddc6bf8dcedd69c6c7ffc4968f,2026-07-02T00:19:53.878826+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-05-19_07191f20_中信建投证券向量数据库采购项目竞争性磋商公告.json,中信建投证券,2026-05-19,采购招标,IT软硬件,业务系统与软件,中信建投证券向量数据库采购项目,竞争性磋商,新购,采购向量数据库一套，用于支撑业务系统，要求详见技术服务规范书。,,,,2026-06-02 10:00,,,
notices,2026-05-19_66576f2c_国泰海通证券2026年君弘积分商城框架协议采购项目采购公告.md,971dd70dec5651bd5e28c4099f9260fb82b1723a,2026-07-02T00:19:53.883813+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-05-19_66576f2c_国泰海通证券2026年君弘积分商城框架协议采购项目采购公告.json,国泰海通证券,2026-05-19,采购招标,其他,其他未分类,国泰海通证券2026年君弘积分商城框架协议采购项目-多品类线上充值卡券,公开招标,服务订阅,采购君弘积分商城多品类线上充值卡券兑换服务，服务期2年，拟入围3家供应商,,,,2026-06-09 10:00,24,,
notices,2026-05-19_66576f2c_国泰海通证券2026年君弘积分商城框架协议采购项目采购公告.md,971dd70dec5651bd5e28c4099f9260fb82b1723a,2026-07-02T00:19:53.883813+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-05-19_66576f2c_国泰海通证券2026年君弘积分商城框架协议采购项目采购公告.json,国泰海通证券,2026-05-19,采购招标,其他,其他未分类,国泰海通证券2026年君弘积分商城框架协议采购项目-实物礼品,公开招标,服务订阅,采购君弘积分商城实物礼品兑换服务，服务期2年，拟入围3家供应商,,,,2026-06-09 10:00,24,,
notices,2026-05-19_66576f2c_国泰海通证券2026年君弘积分商城框架协议采购项目采购公告.md,971dd70dec5651bd5e28c4099f9260fb82b1723a,2026-07-02T00:19:53.883813+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-05-19_66576f2c_国泰海通证券2026年君弘积分商城框架协议采购项目采购公告.json,国泰海通证券,2026-05-19,采购招标,其他,其他未分类,国泰海通证券2026年君弘积分商城框架协议采购项目-微信红包,公开招标,服务订阅,采购君弘积分商城微信红包兑换服务，服务期2年，拟入围3家供应商,,,,2026-06-09 10:00,24,,
notices,2026-05-19_8c6aa608_库尔勒滨河路证券营业部装修工程.md,5bd15fb3afa66e5d77160f1dc879bab4adf1891f,2026-07-02T00:19:53.881818+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-05-19_8c6aa608_库尔勒滨河路证券营业部装修工程.json,申万宏源西部证券,2026-05-19,采购招标,其他,工程装修与物业,库尔勒滨河路证券营业部装修工程,公开招标,其他,对库尔勒滨河路证券营业部进行装饰装修，包括建筑装饰、给排水、消防、电气、通风空调、拆除及门楣招牌等，工期120天。,,,,2026-06-09 13:30,,120,
